detail_id,order_id,item_id,quantity,unit_price,subtotal,notes
DTL02076,ORD01263,ITEM002,1,40000,40000,
DTL02077,ORD01263,ITEM005,1,28000,28000,
DTL02078,ORD01263,ITEM015,1,50000,50000,extra hot
DTL02079,ORD01264,ITEM078,1,18000,18000,
DTL02080,ORD01265,ITEM049,1,28000,28000,
DTL02081,ORD01266,ITEM062,1,44000,44000,
DTL02082,ORD01266,ITEM077,2,23000,46000,
DTL02083,ORD01267,ITEM066,1,45000,45000,
DTL02084,ORD01268,ITEM034,1,30000,30000,
DTL02085,ORD01268,ITEM066,1,45000,45000,
DTL02086,ORD01268,ITEM025,1,41000,41000,
DTL02087,ORD01269,ITEM075,2,29000,58000,
DTL02088,ORD01270,ITEM001,1,29000,29000,
DTL02089,ORD01271,ITEM071,1,26000,26000,
DTL02090,ORD01271,ITEM057,2,72000,144000,
DTL02091,ORD01272,ITEM011,1,49000,49000,
DTL02092,ORD01272,ITEM075,1,29000,29000,
DTL02093,ORD01273,ITEM031,1,21000,21000,less ice
DTL02094,ORD01274,ITEM010,1,35000,35000,less sugar
DTL02095,ORD01275,ITEM058,2,52000,104000,
DTL02096,ORD01275,ITEM055,1,52000,52000,panas
DTL02097,ORD01275,ITEM045,3,36000,108000,
DTL02098,ORD01276,ITEM076,1,28000,28000,
DTL02099,ORD01277,ITEM059,1,73000,73000,
DTL02100,ORD01278,ITEM077,3,23000,69000,
DTL02101,ORD01279,ITEM010,1,35000,35000,less sugar
DTL02102,ORD01280,ITEM076,1,28000,28000,
DTL02103,ORD01281,ITEM019,2,47000,94000,
DTL02104,ORD01282,ITEM019,1,47000,47000,
DTL02105,ORD01282,ITEM072,1,18000,18000,
DTL02106,ORD01283,ITEM025,1,41000,41000,tanpa gula
DTL02107,ORD01284,ITEM018,1,29000,29000,
DTL02108,ORD01285,ITEM022,1,52000,52000,less ice
DTL02109,ORD01286,ITEM051,3,49000,147000,
DTL02110,ORD01286,ITEM060,1,73000,73000,
DTL02111,ORD01286,ITEM042,2,33000,66000,
DTL02112,ORD01287,ITEM072,1,18000,18000,tambah whip cream
DTL02113,ORD01288,ITEM080,2,34000,68000,
DTL02114,ORD01289,ITEM055,3,52000,156000,
DTL02115,ORD01290,ITEM054,1,65000,65000,
DTL02116,ORD01290,ITEM035,1,30000,30000,
DTL02117,ORD01290,ITEM064,1,38000,38000,
DTL02118,ORD01291,ITEM046,1,29000,29000,
DTL02119,ORD01291,ITEM049,1,28000,28000,
DTL02120,ORD01291,ITEM044,1,39000,39000,
DTL02121,ORD01292,ITEM012,3,51000,153000,
DTL02122,ORD01293,ITEM010,1,35000,35000,
DTL02123,ORD01293,ITEM005,1,28000,28000,
DTL02124,ORD01293,ITEM040,1,24000,24000,
DTL02125,ORD01294,ITEM036,1,25000,25000,extra hot
DTL02126,ORD01295,ITEM034,3,30000,90000,dingin
DTL02127,ORD01296,ITEM019,1,47000,47000,
DTL02128,ORD01297,ITEM053,1,68000,68000,
DTL02129,ORD01297,ITEM011,1,49000,49000,
DTL02130,ORD01298,ITEM046,1,29000,29000,
DTL02131,ORD01299,ITEM003,1,37000,37000,
DTL02132,ORD01300,ITEM055,2,52000,104000,
DTL02133,ORD01301,ITEM047,1,20000,20000,tanpa gula
DTL02134,ORD01302,ITEM051,1,49000,49000,
DTL02135,ORD01303,ITEM006,3,50000,150000,
DTL02136,ORD01304,ITEM054,2,65000,130000,
DTL02137,ORD01304,ITEM004,2,29000,58000,
DTL02138,ORD01305,ITEM017,1,36000,36000,
DTL02139,ORD01305,ITEM001,1,29000,29000,
DTL02140,ORD01306,ITEM034,3,30000,90000,
DTL02141,ORD01306,ITEM051,1,49000,49000,
DTL02142,ORD01306,ITEM028,1,27000,27000,
DTL02143,ORD01307,ITEM058,2,52000,104000,tambah whip cream
DTL02144,ORD01307,ITEM062,1,44000,44000,
DTL02145,ORD01308,ITEM018,1,29000,29000,gula sedikit
DTL02146,ORD01309,ITEM072,1,18000,18000,
DTL02147,ORD01310,ITEM056,1,51000,51000,
DTL02148,ORD01311,ITEM024,1,27000,27000,
DTL02149,ORD01311,ITEM034,2,30000,60000,
DTL02150,ORD01312,ITEM080,1,34000,34000,
DTL02151,ORD01313,ITEM001,2,29000,58000,
DTL02152,ORD01313,ITEM043,3,27000,81000,tanpa gula
DTL02153,ORD01314,ITEM062,1,44000,44000,
DTL02154,ORD01315,ITEM053,1,68000,68000,
DTL02155,ORD01316,ITEM025,1,41000,41000,
DTL02156,ORD01316,ITEM034,1,30000,30000,
DTL02157,ORD01317,ITEM072,1,18000,18000,
DTL02158,ORD01317,ITEM001,1,29000,29000,
DTL02159,ORD01318,ITEM068,1,39000,39000,
DTL02160,ORD01318,ITEM069,1,60000,60000,
DTL02161,ORD01319,ITEM056,1,51000,51000,
DTL02162,ORD01320,ITEM075,1,29000,29000,
DTL02163,ORD01321,ITEM035,1,30000,30000,less sugar
DTL02164,ORD01322,ITEM077,1,23000,23000,tanpa gula
DTL02165,ORD01322,ITEM016,1,40000,40000,
DTL02166,ORD01322,ITEM009,1,24000,24000,
DTL02167,ORD01323,ITEM018,1,29000,29000,
DTL02168,ORD01324,ITEM018,1,29000,29000,extra hot
DTL02169,ORD01324,ITEM074,1,27000,27000,
DTL02170,ORD01324,ITEM012,1,51000,51000,
DTL02171,ORD01325,ITEM013,1,40000,40000,
DTL02172,ORD01325,ITEM078,1,18000,18000,
DTL02173,ORD01325,ITEM034,1,30000,30000,
DTL02174,ORD01326,ITEM004,1,29000,29000,
DTL02175,ORD01327,ITEM031,1,21000,21000,
DTL02176,ORD01327,ITEM017,1,36000,36000,
DTL02177,ORD01328,ITEM024,1,27000,27000,
DTL02178,ORD01328,ITEM011,1,49000,49000,
DTL02179,ORD01329,ITEM030,1,27000,27000,
DTL02180,ORD01330,ITEM057,1,72000,72000,
DTL02181,ORD01330,ITEM019,1,47000,47000,dingin
DTL02182,ORD01331,ITEM013,2,40000,80000,
DTL02183,ORD01331,ITEM075,3,29000,87000,
DTL02184,ORD01332,ITEM046,2,29000,58000,
DTL02185,ORD01333,ITEM029,1,37000,37000,
DTL02186,ORD01333,ITEM054,1,65000,65000,less sugar
DTL02187,ORD01333,ITEM008,2,36000,72000,
DTL02188,ORD01334,ITEM068,1,39000,39000,
DTL02189,ORD01335,ITEM050,1,27000,27000,
DTL02190,ORD01335,ITEM031,1,21000,21000,
DTL02191,ORD01336,ITEM042,1,33000,33000,
DTL02192,ORD01337,ITEM046,2,29000,58000,
DTL02193,ORD01337,ITEM075,1,29000,29000,
DTL02194,ORD01337,ITEM012,1,51000,51000,
DTL02195,ORD01338,ITEM042,1,33000,33000,
DTL02196,ORD01338,ITEM019,3,47000,141000,
DTL02197,ORD01338,ITEM036,1,25000,25000,dingin
DTL02198,ORD01339,ITEM047,2,20000,40000,
DTL02199,ORD01340,ITEM003,1,37000,37000,
DTL02200,ORD01340,ITEM004,1,29000,29000,
DTL02201,ORD01340,ITEM078,1,18000,18000,
DTL02202,ORD01341,ITEM054,2,65000,130000,
DTL02203,ORD01342,ITEM016,1,40000,40000,
DTL02204,ORD01343,ITEM034,1,30000,30000,
DTL02205,ORD01343,ITEM064,1,38000,38000,
DTL02206,ORD01344,ITEM053,2,68000,136000,
DTL02207,ORD01344,ITEM024,2,27000,54000,
DTL02208,ORD01344,ITEM064,1,38000,38000,
DTL02209,ORD01345,ITEM029,1,37000,37000,
DTL02210,ORD01346,ITEM033,1,39000,39000,
DTL02211,ORD01346,ITEM058,1,52000,52000,less sugar
DTL02212,ORD01347,ITEM028,1,27000,27000,
DTL02213,ORD01347,ITEM004,1,29000,29000,panas
DTL02214,ORD01348,ITEM022,1,52000,52000,
DTL02215,ORD01348,ITEM027,1,35000,35000,
DTL02216,ORD01348,ITEM024,1,27000,27000,
DTL02217,ORD01349,ITEM035,1,30000,30000,
DTL02218,ORD01350,ITEM057,1,72000,72000,
DTL02219,ORD01351,ITEM058,1,52000,52000,
DTL02220,ORD01352,ITEM040,1,24000,24000,
DTL02221,ORD01352,ITEM078,1,18000,18000,
DTL02222,ORD01352,ITEM059,1,73000,73000,panas
DTL02223,ORD01353,ITEM024,1,27000,27000,ekstra creamer
DTL02224,ORD01354,ITEM051,1,49000,49000,
DTL02225,ORD01355,ITEM041,1,26000,26000,
DTL02226,ORD01356,ITEM017,1,36000,36000,
DTL02227,ORD01356,ITEM049,1,28000,28000,
DTL02228,ORD01356,ITEM024,1,27000,27000,
DTL02229,ORD01357,ITEM047,1,20000,20000,
DTL02230,ORD01358,ITEM062,3,44000,132000,
DTL02231,ORD01359,ITEM012,1,51000,51000,
DTL02232,ORD01359,ITEM056,1,51000,51000,
DTL02233,ORD01359,ITEM033,1,39000,39000,
DTL02234,ORD01360,ITEM012,1,51000,51000,
DTL02235,ORD01361,ITEM067,1,63000,63000,
DTL02236,ORD01362,ITEM029,1,37000,37000,
DTL02237,ORD01362,ITEM018,1,29000,29000,
DTL02238,ORD01363,ITEM036,2,25000,50000,gula sedikit
DTL02239,ORD01364,ITEM075,1,29000,29000,
DTL02240,ORD01365,ITEM004,1,29000,29000,
DTL02241,ORD01366,ITEM001,1,29000,29000,
DTL02242,ORD01366,ITEM019,1,47000,47000,
DTL02243,ORD01367,ITEM031,1,21000,21000,
DTL02244,ORD01368,ITEM069,1,60000,60000,
DTL02245,ORD01368,ITEM031,3,21000,63000,
DTL02246,ORD01369,ITEM056,1,51000,51000,
DTL02247,ORD01370,ITEM068,1,39000,39000,
DTL02248,ORD01371,ITEM050,1,27000,27000,
DTL02249,ORD01371,ITEM058,1,52000,52000,
DTL02250,ORD01372,ITEM046,1,29000,29000,tanpa susu
DTL02251,ORD01372,ITEM017,1,36000,36000,
DTL02252,ORD01373,ITEM027,1,35000,35000,
DTL02253,ORD01374,ITEM078,1,18000,18000,no ice
DTL02254,ORD01374,ITEM076,1,28000,28000,
DTL02255,ORD01375,ITEM045,2,36000,72000,
DTL02256,ORD01376,ITEM018,1,29000,29000,
DTL02257,ORD01376,ITEM005,1,28000,28000,
DTL02258,ORD01376,ITEM037,1,27000,27000,
DTL02259,ORD01377,ITEM016,1,40000,40000,tanpa gula
DTL02260,ORD01378,ITEM069,1,60000,60000,
DTL02261,ORD01378,ITEM001,2,29000,58000,tanpa susu
DTL02262,ORD01379,ITEM057,1,72000,72000,
DTL02263,ORD01380,ITEM019,1,47000,47000,
DTL02264,ORD01381,ITEM066,1,45000,45000,
DTL02265,ORD01382,ITEM042,1,33000,33000,extra shot
DTL02266,ORD01382,ITEM056,2,51000,102000,
DTL02267,ORD01383,ITEM047,1,20000,20000,
DTL02268,ORD01384,ITEM066,1,45000,45000,
DTL02269,ORD01385,ITEM050,1,27000,27000,panas
DTL02270,ORD01386,ITEM017,1,36000,36000,
DTL02271,ORD01387,ITEM052,1,56000,56000,
DTL02272,ORD01387,ITEM047,1,20000,20000,
DTL02273,ORD01388,ITEM072,1,18000,18000,
DTL02274,ORD01388,ITEM027,1,35000,35000,extra shot
DTL02275,ORD01389,ITEM025,3,41000,123000,
DTL02276,ORD01390,ITEM080,1,34000,34000,less ice
DTL02277,ORD01390,ITEM068,1,39000,39000,
DTL02278,ORD01391,ITEM054,1,65000,65000,
DTL02279,ORD01392,ITEM047,1,20000,20000,
DTL02280,ORD01393,ITEM072,1,18000,18000,
DTL02281,ORD01393,ITEM037,1,27000,27000,
DTL02282,ORD01393,ITEM030,1,27000,27000,
DTL02283,ORD01394,ITEM007,1,24000,24000,no ice
DTL02284,ORD01395,ITEM053,1,68000,68000,
DTL02285,ORD01395,ITEM015,1,50000,50000,
DTL02286,ORD01396,ITEM067,1,63000,63000,
DTL02287,ORD01397,ITEM056,2,51000,102000,
DTL02288,ORD01397,ITEM030,1,27000,27000,
DTL02289,ORD01398,ITEM073,1,22000,22000,less sugar
DTL02290,ORD01398,ITEM075,1,29000,29000,
DTL02291,ORD01399,ITEM047,1,20000,20000,
DTL02292,ORD01399,ITEM030,1,27000,27000,
DTL02293,ORD01400,ITEM041,1,26000,26000,less ice
DTL02294,ORD01401,ITEM052,1,56000,56000,
DTL02295,ORD01401,ITEM080,1,34000,34000,
DTL02296,ORD01401,ITEM011,1,49000,49000,
DTL02297,ORD01402,ITEM047,1,20000,20000,
DTL02298,ORD01403,ITEM044,1,39000,39000,less sugar
DTL02299,ORD01404,ITEM051,1,49000,49000,
DTL02300,ORD01404,ITEM013,1,40000,40000,
DTL02301,ORD01405,ITEM011,1,49000,49000,
DTL02302,ORD01406,ITEM063,1,67000,67000,
DTL02303,ORD01407,ITEM078,1,18000,18000,
DTL02304,ORD01408,ITEM073,1,22000,22000,
DTL02305,ORD01408,ITEM064,1,38000,38000,
DTL02306,ORD01408,ITEM077,3,23000,69000,
DTL02307,ORD01409,ITEM029,1,37000,37000,
DTL02308,ORD01410,ITEM025,1,41000,41000,
DTL02309,ORD01411,ITEM060,1,73000,73000,
DTL02310,ORD01411,ITEM042,1,33000,33000,
DTL02311,ORD01412,ITEM027,1,35000,35000,
DTL02312,ORD01413,ITEM006,1,50000,50000,
DTL02313,ORD01414,ITEM027,1,35000,35000,
DTL02314,ORD01414,ITEM008,1,36000,36000,
DTL02315,ORD01414,ITEM066,1,45000,45000,
DTL02316,ORD01415,ITEM032,2,27000,54000,
DTL02317,ORD01415,ITEM033,1,39000,39000,
DTL02318,ORD01416,ITEM046,3,29000,87000,
DTL02319,ORD01417,ITEM080,2,34000,68000,
DTL02320,ORD01418,ITEM003,1,37000,37000,less ice
DTL02321,ORD01419,ITEM078,1,18000,18000,dingin
DTL02322,ORD01420,ITEM016,1,40000,40000,
DTL02323,ORD01420,ITEM053,1,68000,68000,
DTL02324,ORD01420,ITEM061,1,59000,59000,
DTL02325,ORD01421,ITEM053,1,68000,68000,
DTL02326,ORD01421,ITEM013,1,40000,40000,
DTL02327,ORD01422,ITEM064,1,38000,38000,tanpa susu
DTL02328,ORD01423,ITEM045,1,36000,36000,
DTL02329,ORD01423,ITEM009,1,24000,24000,
DTL02330,ORD01424,ITEM043,1,27000,27000,panas
DTL02331,ORD01424,ITEM059,2,73000,146000,
DTL02332,ORD01425,ITEM059,1,73000,73000,
DTL02333,ORD01426,ITEM002,1,40000,40000,
DTL02334,ORD01427,ITEM067,1,63000,63000,
DTL02335,ORD01428,ITEM015,1,50000,50000,
DTL02336,ORD01429,ITEM080,1,34000,34000,
DTL02337,ORD01430,ITEM066,1,45000,45000,less sugar
DTL02338,ORD01431,ITEM053,1,68000,68000,
DTL02339,ORD01432,ITEM044,1,39000,39000,
DTL02340,ORD01432,ITEM063,1,67000,67000,
DTL02341,ORD01432,ITEM066,1,45000,45000,
DTL02342,ORD01432,ITEM007,1,24000,24000,
DTL02343,ORD01433,ITEM041,2,26000,52000,
DTL02344,ORD01434,ITEM059,1,73000,73000,
DTL02345,ORD01434,ITEM055,1,52000,52000,
DTL02346,ORD01434,ITEM027,1,35000,35000,tanpa susu
DTL02347,ORD01435,ITEM050,1,27000,27000,
DTL02348,ORD01435,ITEM036,1,25000,25000,
DTL02349,ORD01436,ITEM049,1,28000,28000,
DTL02350,ORD01436,ITEM055,1,52000,52000,
DTL02351,ORD01437,ITEM052,1,56000,56000,
DTL02352,ORD01438,ITEM069,1,60000,60000,
DTL02353,ORD01438,ITEM036,1,25000,25000,
DTL02354,ORD01438,ITEM022,1,52000,52000,
DTL02355,ORD01439,ITEM046,1,29000,29000,
DTL02356,ORD01440,ITEM011,1,49000,49000,
DTL02357,ORD01441,ITEM046,1,29000,29000,
DTL02358,ORD01442,ITEM068,1,39000,39000,
DTL02359,ORD01443,ITEM075,1,29000,29000,
DTL02360,ORD01444,ITEM076,2,28000,56000,extra hot
DTL02361,ORD01445,ITEM071,1,26000,26000,
DTL02362,ORD01445,ITEM080,2,34000,68000,
DTL02363,ORD01446,ITEM033,2,39000,78000,
DTL02364,ORD01447,ITEM030,1,27000,27000,
DTL02365,ORD01447,ITEM044,1,39000,39000,
DTL02366,ORD01448,ITEM058,1,52000,52000,
DTL02367,ORD01449,ITEM004,1,29000,29000,
DTL02368,ORD01449,ITEM005,1,28000,28000,
DTL02369,ORD01450,ITEM076,2,28000,56000,
DTL02370,ORD01450,ITEM044,1,39000,39000,
DTL02371,ORD01451,ITEM064,1,38000,38000,less ice
DTL02372,ORD01451,ITEM027,1,35000,35000,
DTL02373,ORD01452,ITEM064,1,38000,38000,
DTL02374,ORD01453,ITEM066,1,45000,45000,tanpa susu
DTL02375,ORD01453,ITEM011,1,49000,49000,dingin
DTL02376,ORD01454,ITEM076,1,28000,28000,
DTL02377,ORD01454,ITEM015,1,50000,50000,
DTL02378,ORD01454,ITEM011,1,49000,49000,
DTL02379,ORD01454,ITEM029,1,37000,37000,
DTL02380,ORD01455,ITEM003,2,37000,74000,
DTL02381,ORD01455,ITEM027,1,35000,35000,
DTL02382,ORD01456,ITEM047,1,20000,20000,
DTL02383,ORD01456,ITEM074,1,27000,27000,less sugar
DTL02384,ORD01457,ITEM011,1,49000,49000,extra shot
DTL02385,ORD01457,ITEM002,2,40000,80000,dingin
DTL02386,ORD01458,ITEM077,2,23000,46000,
DTL02387,ORD01458,ITEM049,2,28000,56000,
DTL02388,ORD01459,ITEM051,2,49000,98000,
DTL02389,ORD01460,ITEM075,1,29000,29000,
DTL02390,ORD01460,ITEM059,1,73000,73000,
DTL02391,ORD01461,ITEM044,1,39000,39000,
DTL02392,ORD01461,ITEM066,1,45000,45000,
DTL02393,ORD01462,ITEM037,1,27000,27000,
DTL02394,ORD01463,ITEM025,1,41000,41000,
DTL02395,ORD01464,ITEM038,2,39000,78000,
DTL02396,ORD01464,ITEM009,1,24000,24000,tanpa susu
DTL02397,ORD01465,ITEM006,3,50000,150000,
DTL02398,ORD01465,ITEM055,1,52000,52000,
DTL02399,ORD01466,ITEM075,2,29000,58000,
DTL02400,ORD01467,ITEM033,2,39000,78000,
DTL02401,ORD01468,ITEM028,1,27000,27000,tanpa susu
DTL02402,ORD01468,ITEM074,1,27000,27000,
DTL02403,ORD01469,ITEM067,2,63000,126000,
DTL02404,ORD01469,ITEM019,1,47000,47000,
DTL02405,ORD01470,ITEM005,1,28000,28000,
DTL02406,ORD01470,ITEM031,1,21000,21000,
DTL02407,ORD01471,ITEM034,1,30000,30000,
DTL02408,ORD01471,ITEM035,1,30000,30000,
DTL02409,ORD01471,ITEM033,1,39000,39000,
DTL02410,ORD01472,ITEM018,1,29000,29000,
DTL02411,ORD01473,ITEM053,1,68000,68000,
DTL02412,ORD01473,ITEM066,1,45000,45000,
DTL02413,ORD01474,ITEM036,2,25000,50000,
DTL02414,ORD01475,ITEM080,1,34000,34000,
DTL02415,ORD01475,ITEM068,1,39000,39000,
DTL02416,ORD01476,ITEM045,1,36000,36000,
DTL02417,ORD01476,ITEM022,1,52000,52000,
DTL02418,ORD01476,ITEM029,1,37000,37000,
DTL02419,ORD01476,ITEM044,1,39000,39000,
DTL02420,ORD01477,ITEM002,1,40000,40000,
DTL02421,ORD01478,ITEM036,2,25000,50000,
DTL02422,ORD01478,ITEM058,1,52000,52000,
DTL02423,ORD01479,ITEM008,1,36000,36000,
DTL02424,ORD01480,ITEM005,1,28000,28000,
DTL02425,ORD01481,ITEM010,1,35000,35000,
DTL02426,ORD01482,ITEM016,1,40000,40000,
DTL02427,ORD01482,ITEM073,2,22000,44000,less ice
DTL02428,ORD01483,ITEM018,1,29000,29000,
DTL02429,ORD01484,ITEM003,1,37000,37000,
DTL02430,ORD01485,ITEM053,1,68000,68000,
DTL02431,ORD01486,ITEM019,1,47000,47000,
DTL02432,ORD01486,ITEM041,1,26000,26000,
DTL02433,ORD01486,ITEM052,1,56000,56000,
DTL02434,ORD01486,ITEM053,1,68000,68000,tanpa susu
DTL02435,ORD01487,ITEM060,1,73000,73000,
DTL02436,ORD01487,ITEM038,2,39000,78000,gula sedikit
DTL02437,ORD01488,ITEM067,1,63000,63000,
DTL02438,ORD01489,ITEM018,1,29000,29000,
DTL02439,ORD01490,ITEM018,1,29000,29000,dingin
DTL02440,ORD01490,ITEM031,1,21000,21000,
DTL02441,ORD01491,ITEM060,1,73000,73000,
DTL02442,ORD01491,ITEM047,2,20000,40000,
DTL02443,ORD01491,ITEM042,3,33000,99000,
DTL02444,ORD01492,ITEM003,1,37000,37000,
DTL02445,ORD01493,ITEM076,1,28000,28000,
DTL02446,ORD01494,ITEM024,2,27000,54000,
DTL02447,ORD01495,ITEM051,1,49000,49000,no ice
DTL02448,ORD01496,ITEM075,1,29000,29000,
DTL02449,ORD01496,ITEM042,1,33000,33000,
DTL02450,ORD01496,ITEM034,3,30000,90000,
DTL02451,ORD01497,ITEM050,1,27000,27000,
DTL02452,ORD01497,ITEM074,2,27000,54000,
DTL02453,ORD01498,ITEM060,1,73000,73000,
DTL02454,ORD01499,ITEM007,1,24000,24000,
DTL02455,ORD01500,ITEM019,1,47000,47000,
DTL02456,ORD01501,ITEM073,2,22000,44000,
DTL02457,ORD01501,ITEM040,1,24000,24000,
DTL02458,ORD01501,ITEM049,3,28000,84000,
DTL02459,ORD01502,ITEM019,1,47000,47000,
DTL02460,ORD01502,ITEM050,1,27000,27000,
DTL02461,ORD01503,ITEM005,1,28000,28000,
DTL02462,ORD01504,ITEM022,1,52000,52000,
DTL02463,ORD01505,ITEM018,1,29000,29000,tambah whip cream
DTL02464,ORD01506,ITEM006,3,50000,150000,
DTL02465,ORD01507,ITEM004,1,29000,29000,
DTL02466,ORD01507,ITEM015,1,50000,50000,
DTL02467,ORD01508,ITEM060,1,73000,73000,
DTL02468,ORD01509,ITEM001,1,29000,29000,
DTL02469,ORD01510,ITEM064,1,38000,38000,dingin
DTL02470,ORD01510,ITEM060,1,73000,73000,
DTL02471,ORD01510,ITEM080,1,34000,34000,
DTL02472,ORD01511,ITEM045,1,36000,36000,extra shot
DTL02473,ORD01511,ITEM074,1,27000,27000,
DTL02474,ORD01512,ITEM016,1,40000,40000,
DTL02475,ORD01513,ITEM059,1,73000,73000,
DTL02476,ORD01514,ITEM080,1,34000,34000,
DTL02477,ORD01514,ITEM011,1,49000,49000,
DTL02478,ORD01515,ITEM009,1,24000,24000,
DTL02479,ORD01515,ITEM077,1,23000,23000,
DTL02480,ORD01516,ITEM025,2,41000,82000,
DTL02481,ORD01517,ITEM059,1,73000,73000,
DTL02482,ORD01518,ITEM008,1,36000,36000,
DTL02483,ORD01519,ITEM042,1,33000,33000,
DTL02484,ORD01520,ITEM068,1,39000,39000,
DTL02485,ORD01521,ITEM007,1,24000,24000,
DTL02486,ORD01521,ITEM074,1,27000,27000,less ice
DTL02487,ORD01522,ITEM051,1,49000,49000,
DTL02488,ORD01523,ITEM008,1,36000,36000,no ice
DTL02489,ORD01523,ITEM035,1,30000,30000,
DTL02490,ORD01524,ITEM072,1,18000,18000,
DTL02491,ORD01525,ITEM001,1,29000,29000,
DTL02492,ORD01525,ITEM029,1,37000,37000,
DTL02493,ORD01525,ITEM043,1,27000,27000,tambah whip cream
DTL02494,ORD01526,ITEM058,3,52000,156000,
DTL02495,ORD01527,ITEM067,1,63000,63000,
DTL02496,ORD01527,ITEM040,1,24000,24000,
DTL02497,ORD01528,ITEM008,1,36000,36000,
DTL02498,ORD01529,ITEM076,1,28000,28000,extra shot
DTL02499,ORD01530,ITEM044,1,39000,39000,
DTL02500,ORD01531,ITEM006,1,50000,50000,
DTL02501,ORD01531,ITEM022,1,52000,52000,
DTL02502,ORD01531,ITEM013,2,40000,80000,
DTL02503,ORD01532,ITEM035,1,30000,30000,
DTL02504,ORD01532,ITEM046,2,29000,58000,dingin
DTL02505,ORD01532,ITEM012,2,51000,102000,
DTL02506,ORD01533,ITEM051,1,49000,49000,
DTL02507,ORD01534,ITEM055,1,52000,52000,
DTL02508,ORD01535,ITEM035,1,30000,30000,
DTL02509,ORD01536,ITEM068,1,39000,39000,
DTL02510,ORD01536,ITEM022,1,52000,52000,
DTL02511,ORD01537,ITEM035,1,30000,30000,
DTL02512,ORD01538,ITEM044,1,39000,39000,
DTL02513,ORD01538,ITEM010,1,35000,35000,
DTL02514,ORD01538,ITEM045,1,36000,36000,
DTL02515,ORD01539,ITEM076,2,28000,56000,less ice
DTL02516,ORD01540,ITEM009,2,24000,48000,
DTL02517,ORD01541,ITEM033,1,39000,39000,
DTL02518,ORD01541,ITEM077,1,23000,23000,
DTL02519,ORD01542,ITEM050,1,27000,27000,
DTL02520,ORD01543,ITEM061,1,59000,59000,tanpa gula
DTL02521,ORD01544,ITEM066,1,45000,45000,
DTL02522,ORD01545,ITEM004,2,29000,58000,
DTL02523,ORD01545,ITEM036,1,25000,25000,
DTL02524,ORD01546,ITEM028,1,27000,27000,
DTL02525,ORD01546,ITEM022,1,52000,52000,
DTL02526,ORD01547,ITEM044,1,39000,39000,tanpa gula
DTL02527,ORD01548,ITEM015,2,50000,100000,less sugar
DTL02528,ORD01549,ITEM002,1,40000,40000,
DTL02529,ORD01549,ITEM013,2,40000,80000,
DTL02530,ORD01549,ITEM041,1,26000,26000,less ice
DTL02531,ORD01549,ITEM029,1,37000,37000,less sugar
DTL02532,ORD01550,ITEM005,1,28000,28000,
DTL02533,ORD01550,ITEM044,1,39000,39000,
DTL02534,ORD01551,ITEM064,1,38000,38000,
DTL02535,ORD01552,ITEM025,2,41000,82000,
DTL02536,ORD01553,ITEM025,3,41000,123000,
DTL02537,ORD01554,ITEM045,1,36000,36000,
DTL02538,ORD01554,ITEM062,1,44000,44000,
DTL02539,ORD01555,ITEM040,1,24000,24000,
DTL02540,ORD01555,ITEM055,1,52000,52000,
DTL02541,ORD01556,ITEM002,1,40000,40000,tanpa susu
DTL02542,ORD01557,ITEM036,1,25000,25000,
DTL02543,ORD01557,ITEM005,1,28000,28000,
DTL02544,ORD01557,ITEM042,2,33000,66000,
DTL02545,ORD01558,ITEM055,2,52000,104000,
DTL02546,ORD01559,ITEM059,1,73000,73000,
DTL02547,ORD01560,ITEM025,1,41000,41000,
DTL02548,ORD01561,ITEM078,1,18000,18000,
DTL02549,ORD01561,ITEM035,1,30000,30000,
DTL02550,ORD01562,ITEM019,3,47000,141000,
DTL02551,ORD01563,ITEM009,2,24000,48000,
DTL02552,ORD01564,ITEM029,1,37000,37000,
DTL02553,ORD01564,ITEM058,1,52000,52000,
DTL02554,ORD01565,ITEM059,1,73000,73000,extra shot
DTL02555,ORD01565,ITEM038,1,39000,39000,extra hot
DTL02556,ORD01566,ITEM078,1,18000,18000,
DTL02557,ORD01566,ITEM041,1,26000,26000,
DTL02558,ORD01567,ITEM032,1,27000,27000,
DTL02559,ORD01568,ITEM019,1,47000,47000,
DTL02560,ORD01569,ITEM038,1,39000,39000,
DTL02561,ORD01569,ITEM049,1,28000,28000,
DTL02562,ORD01570,ITEM031,2,21000,42000,
DTL02563,ORD01570,ITEM032,1,27000,27000,extra hot
DTL02564,ORD01571,ITEM063,1,67000,67000,
DTL02565,ORD01571,ITEM042,1,33000,33000,
DTL02566,ORD01572,ITEM071,1,26000,26000,
DTL02567,ORD01572,ITEM019,1,47000,47000,
DTL02568,ORD01573,ITEM055,1,52000,52000,
DTL02569,ORD01573,ITEM011,1,49000,49000,
DTL02570,ORD01573,ITEM058,1,52000,52000,
DTL02571,ORD01574,ITEM030,2,27000,54000,
DTL02572,ORD01574,ITEM038,1,39000,39000,extra shot
DTL02573,ORD01575,ITEM061,1,59000,59000,
DTL02574,ORD01575,ITEM058,1,52000,52000,
DTL02575,ORD01576,ITEM029,1,37000,37000,
DTL02576,ORD01577,ITEM055,1,52000,52000,
DTL02577,ORD01578,ITEM001,1,29000,29000,
DTL02578,ORD01579,ITEM061,2,59000,118000,
DTL02579,ORD01580,ITEM049,1,28000,28000,
DTL02580,ORD01581,ITEM031,1,21000,21000,
